"segment_id","camera_id","segment_filename","storage_bucket","storage_path","storage_url","segment_duration","segment_size_bytes","segment_index","program_date_time","capture_timestamp","capture_session_id","camera_latitude","camera_longitude","camera_roadway","camera_region","camera_county","created_at","incident_id","avocado_version","labels","rn"
"6017","1711","0c0bc2165e6e_seg1574.ts","avocado-fl511-video-fl511-video-segments","camera_1711/20250905/0c0bc2165e6e_seg1574.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1711/20250905/0c0bc2165e6e_seg1574.ts","12.71","758392","0","","2025-09-05T14:25:49.617417Z","","","","I-75","Northeast","Hamilton","2025-09-05T21:25:59.974042Z","269358","coffee_battery_2025-09-05T14:25:59.889247","[]","1"
"7883","1711","5a4e86b1e21b_seg3858.ts","avocado-fl511-video-fl511-video-segments","camera_1711/20250906/5a4e86b1e21b_seg3858.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1711/20250906/5a4e86b1e21b_seg3858.ts","12.71","684884","0","","2025-09-06T20:28:18.174411Z","","","","I-75","Northeast","Hamilton","2025-09-07T03:28:28.260612Z","270153","coffee_battery_2025-09-06T20:28:28.220568","[]","1"
"7933","1711","5a4e86b1e21b_seg4199.ts","avocado-fl511-video-fl511-video-segments","camera_1711/20250906/5a4e86b1e21b_seg4199.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1711/20250906/5a4e86b1e21b_seg4199.ts","12.71","683568","0","","2025-09-06T21:40:19.267952Z","","","","I-75","Northeast","Hamilton","2025-09-07T04:40:25.027431Z","270167","coffee_battery_2025-09-06T21:40:24.977650","[]","1"
"8576","1711","4778103d8048_seg1695.ts","avocado-fl511-video-fl511-video-segments","camera_1711/20250907/4778103d8048_seg1695.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1711/20250907/4778103d8048_seg1695.ts","12.81","678680","0","","2025-09-07T12:45:59.479261Z","","","","I-75","Northeast","Hamilton","2025-09-07T19:46:04.115875Z","270467","coffee_battery_2025-09-07T12:46:04.081704","[]","1"
"4948","1714","51d177bc8a20_seg1660.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250905/51d177bc8a20_seg1660.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250905/51d177bc8a20_seg1660.ts","10.21","322796","0","","2025-09-05T05:32:19.419218Z","","","","I-295 W","Northeast","Duval","2025-09-05T12:32:24.517576Z","268770","coffee_battery_2025-09-05T05:32:24.442895","[]","1"
"6666","1714","45abb87123ec_seg109.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250906/45abb87123ec_seg109.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250906/45abb87123ec_seg109.ts","12.81","347048","0","","2025-09-06T01:04:51.490327Z","","","","I-295 W","Northeast","Duval","2025-09-06T08:04:57.642896Z","269696","coffee_battery_2025-09-06T01:04:57.552429","[]","1"
"6733","1714","278e85184eba_seg764.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250906/278e85184eba_seg764.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250906/278e85184eba_seg764.ts","13.21","408336","0","","2025-09-06T04:02:53.421559Z","","","","I-295 W","Northeast","Duval","2025-09-06T11:02:58.726747Z","269723","coffee_battery_2025-09-06T04:02:58.666875","[]","1"
"9051","1714","b9439b58df94_seg29.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250907/b9439b58df94_seg29.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250907/b9439b58df94_seg29.ts","12.81","87608","0","","2025-09-07T16:32:52.698145Z","","","","I-295 W","Northeast","Duval","2025-09-07T23:32:56.444947Z","270618","coffee_battery_2025-09-07T16:32:56.407497","[]","1"
"14872","1714","b8e65e32f522_seg136.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250910/b8e65e32f522_seg136.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250910/b8e65e32f522_seg136.ts","12.81","269028","0","","2025-09-10T05:58:56.57214Z","","","","I-295 W","Northeast","Duval","2025-09-10T12:59:00.594628Z","273352","coffee_battery_2025-09-10T05:59:00.557948","[]","1"
"17258","1714","bf7e6124ca23_seg466.ts","avocado-fl511-video-fl511-video-segments","camera_1714/20250912/bf7e6124ca23_seg466.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1714/20250912/bf7e6124ca23_seg466.ts","10.21","169012","0","","2025-09-12T15:29:51.604807Z","","","","I-295 W","Northeast","Duval","2025-09-12T22:29:56.359139Z","276975","coffee_battery_2025-09-12T15:29:56.318539","[]","1"
"6021","1718","78119391c90f_seg2325.ts","avocado-fl511-video-fl511-video-segments","camera_1718/20250905/78119391c90f_seg2325.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1718/20250905/78119391c90f_seg2325.ts","12.95","808588","0","","2025-09-05T15:01:09.977656Z","","","","I-295 W","Northeast","Duval","2025-09-05T22:02:13.732812Z","269389","coffee_battery_2025-09-05T15:02:13.686737","[]","1"
"13778","1718","a027f35dae83_seg2807.ts","avocado-fl511-video-fl511-video-segments","camera_1718/20250909/a027f35dae83_seg2807.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1718/20250909/a027f35dae83_seg2807.ts","12.88","654804","0","","2025-09-09T16:42:54.663044Z","","","","I-295 W","Northeast","Duval","2025-09-09T23:43:17.488043Z","272616","coffee_battery_2025-09-09T16:43:17.357809","[]","1"
"18308","1718","77143e9ec778_seg2966.ts","avocado-fl511-video-fl511-video-segments","camera_1718/20251004/77143e9ec778_seg2966.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1718/20251004/77143e9ec778_seg2966.ts","12.95","671536","0","","2025-10-04T17:17:00.803645Z","","","","I-295 W","Northeast","Duval","2025-10-05T00:17:05.63377Z","310212","coffee_battery_2025-10-04T17:17:05.581360","[]","1"
"3328","1722","1648de01f261_seg1807.ts","avocado-fl511-video-fl511-video-segments","camera_1722/20250904/1648de01f261_seg1807.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1722/20250904/1648de01f261_seg1807.ts","13.01","299484","0","","2025-09-04T12:58:53.779411Z","","","","I-295 E","Northeast","Duval","2025-09-04T19:58:58.639572Z","268076","coffee_battery_2025-09-04T12:58:58.622447","[]","1"
"5227","1722","4224361f8f4a_seg378.ts","avocado-fl511-video-fl511-video-segments","camera_1722/20250905/4224361f8f4a_seg378.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1722/20250905/4224361f8f4a_seg378.ts","10.01","441424","0","","2025-09-05T08:02:21.214467Z","","","","I-295 E","Northeast","Duval","2025-09-05T15:02:26.452707Z","268896","coffee_battery_2025-09-05T08:02:26.396167","[]","1"
"5819","1722","4224361f8f4a_seg1965.ts","avocado-fl511-video-fl511-video-segments","camera_1722/20250905/4224361f8f4a_seg1965.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1722/20250905/4224361f8f4a_seg1965.ts","12.81","268464","0","","2025-09-05T13:31:42.883925Z","","","","I-295 E","Northeast","Duval","2025-09-05T20:31:47.083246Z","269295","coffee_battery_2025-09-05T13:31:46.987370","[]","1"
"11217","1724","bd4d56b87a76_seg2434.ts","avocado-fl511-video-fl511-video-segments","camera_1724/20250908/bd4d56b87a76_seg2434.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1724/20250908/bd4d56b87a76_seg2434.ts","12.81","198528","0","","2025-09-08T14:44:23.84545Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-08T21:44:27.898489Z","271407","coffee_battery_2025-09-08T14:44:27.850635","[]","1"
"12164","1724","bd4d56b87a76_seg6806.ts","avocado-fl511-video-fl511-video-segments","camera_1724/20250909/bd4d56b87a76_seg6806.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1724/20250909/bd4d56b87a76_seg6806.ts","13.01","181608","0","","2025-09-09T05:09:33.228909Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-09T12:09:37.611193Z","271816","coffee_battery_2025-09-09T05:09:37.557487","[]","1"
"15413","1724","1e18f2ca620c_seg1573.ts","avocado-fl511-video-fl511-video-segments","camera_1724/20250910/1e18f2ca620c_seg1573.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1724/20250910/1e18f2ca620c_seg1573.ts","10.21","139684","0","","2025-09-10T11:54:22.130266Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-10T18:54:26.175006Z","273758","coffee_battery_2025-09-10T11:54:26.128503","[]","1"
"6401","1726","a5e15222cbd4_seg3272.ts","avocado-fl511-video-fl511-video-segments","camera_1726/20250905/a5e15222cbd4_seg3272.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1726/20250905/a5e15222cbd4_seg3272.ts","12.81","674544","0","","2025-09-05T18:21:57.717672Z","","","","I-95","Northeast","St. Johns","2025-09-06T01:22:16.583414Z","269587","coffee_battery_2025-09-05T18:22:16.435238","[]","1"
"8222","1726","837ead82adee_seg6455.ts","avocado-fl511-video-fl511-video-segments","camera_1726/20250907/837ead82adee_seg6455.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1726/20250907/837ead82adee_seg6455.ts","12.75","710640","0","","2025-09-07T05:42:40.975767Z","","","","I-95","Northeast","St. Johns","2025-09-07T12:42:46.523439Z","270273","coffee_battery_2025-09-07T05:42:46.479862","[]","1"
"11163","1726","22b18b0c7762_seg2164.ts","avocado-fl511-video-fl511-video-segments","camera_1726/20250908/22b18b0c7762_seg2164.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1726/20250908/22b18b0c7762_seg2164.ts","12.88","839608","0","","2025-09-08T14:26:12.408598Z","","","","I-95","Northeast","St. Johns","2025-09-08T21:26:19.53927Z","271392","coffee_battery_2025-09-08T14:26:19.490447","[]","1"
"9751","1727","bca758a677ec_seg6446.ts","avocado-fl511-video-fl511-video-segments","camera_1727/20250908/bca758a677ec_seg6446.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1727/20250908/bca758a677ec_seg6446.ts","10.01","250040","0","","2025-09-08T03:58:47.995848Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-08T10:58:52.390775Z","270855","coffee_battery_2025-09-08T03:58:52.308060","[]","1"
"11032","1727","20799cd4a581_seg125.ts","avocado-fl511-video-fl511-video-segments","camera_1727/20250908/20799cd4a581_seg125.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1727/20250908/20799cd4a581_seg125.ts","10.01","245716","0","","2025-09-08T13:44:09.49797Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-08T20:44:13.624355Z","271347","coffee_battery_2025-09-08T13:44:13.575186","[]","1"
"15191","1727","4afc261349db_seg561.ts","avocado-fl511-video-fl511-video-segments","camera_1727/20250910/4afc261349db_seg561.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1727/20250910/4afc261349db_seg561.ts","10.01","141000","0","","2025-09-10T08:33:51.56233Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-10T15:33:56.312044Z","273558","coffee_battery_2025-09-10T08:33:56.250474","[]","1"
"16180","1727","4afc261349db_seg4122.ts","avocado-fl511-video-fl511-video-segments","camera_1727/20250910/4afc261349db_seg4122.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1727/20250910/4afc261349db_seg4122.ts","13.01","257372","0","","2025-09-10T20:15:32.909155Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-11T03:15:37.445754Z","274347","coffee_battery_2025-09-10T20:15:37.400562","[]","1"
"4586","1753","2b61396ca81d_seg6390.ts","avocado-fl511-video-fl511-video-segments","camera_1753/20250905/2b61396ca81d_seg6390.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1753/20250905/2b61396ca81d_seg6390.ts","12.81","319036","0","","2025-09-05T03:46:52.783144Z","","","","I-295 W","Northeast","Duval","2025-09-05T10:46:57.947721Z","268647","coffee_battery_2025-09-05T03:46:57.844424","[]","1"
"7849","1753","19fd6cd344b4_seg3831.ts","avocado-fl511-video-fl511-video-segments","camera_1753/20250906/19fd6cd344b4_seg3831.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1753/20250906/19fd6cd344b4_seg3831.ts","12.81","191572","0","","2025-09-06T19:23:47.682665Z","","","","I-295 W","Northeast","Duval","2025-09-07T02:23:51.807232Z","270143","coffee_battery_2025-09-06T19:23:51.751784","[]","1"
"13348","1753","efb47440fe13_seg1994.ts","avocado-fl511-video-fl511-video-segments","camera_1753/20250909/efb47440fe13_seg1994.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1753/20250909/efb47440fe13_seg1994.ts","12.81","226728","0","","2025-09-09T13:17:58.107124Z","","","","I-295 W","Northeast","Duval","2025-09-09T20:18:02.061761Z","272345","coffee_battery_2025-09-09T13:18:02.024774","[]","1"
"17411","1753","7169a3366453_seg3227.ts","avocado-fl511-video-fl511-video-segments","camera_1753/20250912/7169a3366453_seg3227.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1753/20250912/7169a3366453_seg3227.ts","12.81","236504","0","","2025-09-12T17:29:52.442049Z","","","","I-295 W","Northeast","Duval","2025-09-13T00:29:57.31751Z","277065","coffee_battery_2025-09-12T17:29:57.258349","[]","1"
"8425","1758","5c92a0baa4f0_seg1019.ts","avocado-fl511-video-fl511-video-segments","camera_1758/20250907/5c92a0baa4f0_seg1019.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1758/20250907/5c92a0baa4f0_seg1019.ts","13.01","335204","0","","2025-09-07T10:06:09.762206Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-07T17:06:14.617236Z","270380","coffee_battery_2025-09-07T10:06:14.551880","[]","1"
"10155","1758","ce6dd08f5e3f_seg34.ts","avocado-fl511-video-fl511-video-segments","camera_1758/20250908/ce6dd08f5e3f_seg34.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1758/20250908/ce6dd08f5e3f_seg34.ts","10.01","235564","0","","2025-09-08T06:52:02.835888Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-08T13:52:07.715274Z","271027","coffee_battery_2025-09-08T06:52:07.644940","[]","1"
"12933","1758","a9832e7dde6b_seg1360.ts","avocado-fl511-video-fl511-video-segments","camera_1758/20250909/a9832e7dde6b_seg1360.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1758/20250909/a9832e7dde6b_seg1360.ts","12.81","332572","0","","2025-09-09T11:12:27.05674Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-09T18:12:31.753593Z","272177","coffee_battery_2025-09-09T11:12:31.699564","[]","1"
"13839","1758","a9832e7dde6b_seg3244.ts","avocado-fl511-video-fl511-video-segments","camera_1758/20250909/a9832e7dde6b_seg3244.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1758/20250909/a9832e7dde6b_seg3244.ts","12.81","310764","0","","2025-09-09T17:26:51.727522Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-10T00:26:55.923968Z","272641","coffee_battery_2025-09-09T17:26:55.855182","[]","1"
"17655","1758","22f1bfac501d_seg3419.ts","avocado-fl511-video-fl511-video-segments","camera_1758/20250913/22f1bfac501d_seg3419.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1758/20250913/22f1bfac501d_seg3419.ts","13.01","293092","0","","2025-09-13T18:00:27.492367Z","","","","SR-202 / Butler Blvd","Northeast","Duval","2025-09-14T01:00:32.052868Z","277998","coffee_battery_2025-09-13T18:00:31.990390","[]","1"
"4498","1759","bfdd1bd6b4fd_seg5573.ts","avocado-fl511-video-fl511-video-segments","camera_1759/20250905/bfdd1bd6b4fd_seg5573.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1759/20250905/bfdd1bd6b4fd_seg5573.ts","12.88","848068","0","","2025-09-05T02:33:58.516832Z","","","","I-95","Northeast","St. Johns","2025-09-05T09:34:04.284699Z","268597","coffee_battery_2025-09-05T02:34:04.237548","[]","1"
"4999","1759","bfdd1bd6b4fd_seg6472.ts","avocado-fl511-video-fl511-video-segments","camera_1759/20250905/bfdd1bd6b4fd_seg6472.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1759/20250905/bfdd1bd6b4fd_seg6472.ts","12.81","855212","0","","2025-09-05T05:45:55.971739Z","","","","I-95","Northeast","St. Johns","2025-09-05T12:46:05.071713Z","268785","coffee_battery_2025-09-05T05:46:04.875580","[]","1"
"7715","1759","306ca1cc2cbe_seg3029.ts","avocado-fl511-video-fl511-video-segments","camera_1759/20250906/306ca1cc2cbe_seg3029.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1759/20250906/306ca1cc2cbe_seg3029.ts","12.75","909356","0","","2025-09-06T17:31:16.049673Z","","","","I-95","Northeast","St. Johns","2025-09-07T00:31:22.28677Z","270102","coffee_battery_2025-09-06T17:31:22.213224","[]","1"
"10041","1759","4d19e097adf0_seg6472.ts","avocado-fl511-video-fl511-video-segments","camera_1759/20250908/4d19e097adf0_seg6472.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1759/20250908/4d19e097adf0_seg6472.ts","12.81","846000","0","","2025-09-08T05:44:58.113162Z","","","","I-95","Northeast","St. Johns","2025-09-08T12:45:04.731266Z","270983","coffee_battery_2025-09-08T05:45:04.696831","[]","1"
"6939","1760","b9a8a9ae82bd_seg785.ts","avocado-fl511-video-fl511-video-segments","camera_1760/20250906/b9a8a9ae82bd_seg785.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1760/20250906/b9a8a9ae82bd_seg785.ts","13.00","732072","0","","2025-09-06T09:29:38.295999Z","","","","I-295 W","Northeast","Duval","2025-09-06T16:29:44.297346Z","269859","coffee_battery_2025-09-06T09:29:44.200085","[]","1"
"7541","1760","b9a8a9ae82bd_seg2555.ts","avocado-fl511-video-fl511-video-segments","camera_1760/20250906/b9a8a9ae82bd_seg2555.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1760/20250906/b9a8a9ae82bd_seg2555.ts","13.00","673604","0","","2025-09-06T15:06:14.619587Z","","","","I-295 W","Northeast","Duval","2025-09-06T22:06:20.3022Z","270052","coffee_battery_2025-09-06T15:06:20.231297","[]","1"
"10315","1760","091201d75f56_seg554.ts","avocado-fl511-video-fl511-video-segments","camera_1760/20250908/091201d75f56_seg554.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1760/20250908/091201d75f56_seg554.ts","12.80","682064","0","","2025-09-08T08:27:23.388936Z","","","","I-295 W","Northeast","Duval","2025-09-08T15:27:28.385385Z","271081","coffee_battery_2025-09-08T08:27:28.320713","[]","1"
"15568","1760","b8d43b35fefc_seg1831.ts","avocado-fl511-video-fl511-video-segments","camera_1760/20250910/b8d43b35fefc_seg1831.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1760/20250910/b8d43b35fefc_seg1831.ts","12.80","562496","0","","2025-09-10T12:48:52.280516Z","","","","I-295 W","Northeast","Duval","2025-09-10T19:49:01.583263Z","273836","coffee_battery_2025-09-10T12:49:01.472887","[]","1"
"7134","1763","55577b48c728_seg525.ts","avocado-fl511-video-fl511-video-segments","camera_1763/20250906/55577b48c728_seg525.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1763/20250906/55577b48c728_seg525.ts","12.75","286324","0","","2025-09-06T11:08:38.230462Z","","","","I-295 W","Northeast","Duval","2025-09-06T18:08:42.311611Z","269924","coffee_battery_2025-09-06T11:08:42.249265","[]","1"
"8367","1763","336e06360f7e_seg658.ts","avocado-fl511-video-fl511-video-segments","camera_1763/20250907/336e06360f7e_seg658.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1763/20250907/336e06360f7e_seg658.ts","12.88","661008","0","","2025-09-07T09:05:07.22568Z","","","","I-295 W","Northeast","Duval","2025-09-07T16:05:12.751157Z","270355","coffee_battery_2025-09-07T09:05:12.670741","[]","1"
"16663","1763","5d6eacbb1c93_seg62.ts","avocado-fl511-video-fl511-video-segments","camera_1763/20250911/5d6eacbb1c93_seg62.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1763/20250911/5d6eacbb1c93_seg62.ts","12.88","755572","0","","2025-09-11T06:59:16.327003Z","","","","I-295 W","Northeast","Duval","2025-09-11T13:59:22.146846Z","275002","coffee_battery_2025-09-11T06:59:22.104544","[]","1"
"7548","1770","2d19bf01b753_seg2473.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250906/2d19bf01b753_seg2473.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250906/2d19bf01b753_seg2473.ts","12.81","329000","0","","2025-09-06T15:07:44.475662Z","","","","I-295 W","Northeast","Duval","2025-09-06T22:07:50.535191Z","270053","coffee_battery_2025-09-06T15:07:50.457944","[]","1"
"10307","1770","6c8bc32d70c2_seg465.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250908/6c8bc32d70c2_seg465.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250908/6c8bc32d70c2_seg465.ts","12.81","202664","0","","2025-09-08T08:20:00.118718Z","","","","I-295 W","Northeast","Duval","2025-09-08T15:20:04.488622Z","271078","coffee_battery_2025-09-08T08:20:04.418166","[]","1"
"10525","1770","6c8bc32d70c2_seg1285.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250908/6c8bc32d70c2_seg1285.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250908/6c8bc32d70c2_seg1285.ts","13.21","281060","0","","2025-09-08T11:06:53.935156Z","","","","I-295 W","Northeast","Duval","2025-09-08T18:06:58.742635Z","271166","coffee_battery_2025-09-08T11:06:58.677843","[]","1"
"13174","1770","c669b0cc49f8_seg1732.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250909/c669b0cc49f8_seg1732.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250909/c669b0cc49f8_seg1732.ts","13.01","210560","0","","2025-09-09T12:33:10.265083Z","","","","I-295 W","Northeast","Duval","2025-09-09T19:33:14.475138Z","272267","coffee_battery_2025-09-09T12:33:14.430521","[]","1"
"16955","1770","d214996e67ef_seg938.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250911/d214996e67ef_seg938.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250911/d214996e67ef_seg938.ts","13.01","191008","0","","2025-09-11T09:56:17.552639Z","","","","I-295 W","Northeast","Duval","2025-09-11T16:56:22.05935Z","275184","coffee_battery_2025-09-11T09:56:21.965475","[]","1"
"17539","1770","7cf902ee3cb7_seg2877.ts","avocado-fl511-video-fl511-video-segments","camera_1770/20250913/7cf902ee3cb7_seg2877.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1770/20250913/7cf902ee3cb7_seg2877.ts","12.81","271096","0","","2025-09-13T16:32:26.44895Z","","","","I-295 W","Northeast","Duval","2025-09-13T23:32:31.490374Z","277933","coffee_battery_2025-09-13T16:32:31.397692","[]","1"
"5935","1776","117113a3ac8d_seg2024.ts","avocado-fl511-video-fl511-video-segments","camera_1776/20250905/117113a3ac8d_seg2024.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1776/20250905/117113a3ac8d_seg2024.ts","12.80","510044","0","","2025-09-05T13:59:10.705389Z","","","","I-295 W","Northeast","Duval","2025-09-05T20:59:17.138521Z","269332","coffee_battery_2025-09-05T13:59:17.069693","[]","1"
"6157","1776","117113a3ac8d_seg2466.ts","avocado-fl511-video-fl511-video-segments","camera_1776/20250905/117113a3ac8d_seg2466.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1776/20250905/117113a3ac8d_seg2466.ts","12.80","513804","0","","2025-09-05T15:33:54.13774Z","","","","I-295 W","Northeast","Duval","2025-09-05T22:33:59.320359Z","269445","coffee_battery_2025-09-05T15:33:59.219727","[]","1"
"11924","1776","235c6edf65b8_seg6020.ts","avocado-fl511-video-fl511-video-segments","camera_1776/20250909/235c6edf65b8_seg6020.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1776/20250909/235c6edf65b8_seg6020.ts","12.80","508540","0","","2025-09-09T04:20:09.422408Z","","","","I-295 W","Northeast","Duval","2025-09-09T11:20:14.613172Z","271738","coffee_battery_2025-09-09T04:20:14.568893","[]","1"
"17244","1776","15b0f437ed27_seg2402.ts","avocado-fl511-video-fl511-video-segments","camera_1776/20250912/15b0f437ed27_seg2402.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1776/20250912/15b0f437ed27_seg2402.ts","12.80","287264","0","","2025-09-12T15:20:51.502454Z","","","","I-295 W","Northeast","Duval","2025-09-12T22:20:56.346119Z","276966","coffee_battery_2025-09-12T15:20:56.300930","[]","1"
"9393","1777","2be218eba680_seg3595.ts","avocado-fl511-video-fl511-video-segments","camera_1777/20250907/2be218eba680_seg3595.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1777/20250907/2be218eba680_seg3595.ts","12.75","809904","0","","2025-09-07T19:31:30.113632Z","","","","I-95","Northeast","Duval","2025-09-08T02:31:35.096868Z","270731","coffee_battery_2025-09-07T19:31:35.022012","[]","1"
"10589","1777","800444fe276f_seg1344.ts","avocado-fl511-video-fl511-video-segments","camera_1777/20250908/800444fe276f_seg1344.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1777/20250908/800444fe276f_seg1344.ts","12.81","758392","0","","2025-09-08T11:30:54.286431Z","","","","I-95","Northeast","Duval","2025-09-08T18:30:58.833438Z","271190","coffee_battery_2025-09-08T11:30:58.759279","[]","1"
"13642","1777","f1366d1cfbe2_seg2323.ts","avocado-fl511-video-fl511-video-segments","camera_1777/20250909/f1366d1cfbe2_seg2323.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1777/20250909/f1366d1cfbe2_seg2323.ts","12.75","554976","0","","2025-09-09T14:58:23.757165Z","","","","I-95","Northeast","Duval","2025-09-09T21:58:28.38978Z","272494","coffee_battery_2025-09-09T14:58:28.337871","[]","1"
"5714","1788","dac2ec9e851f_seg1404.ts","avocado-fl511-video-fl511-video-segments","camera_1788/20250905/dac2ec9e851f_seg1404.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1788/20250905/dac2ec9e851f_seg1404.ts","12.61","639952","0","","2025-09-05T11:44:06.230196Z","","","","I-295 W","Northeast","Duval","2025-09-05T18:44:13.797417Z","269144","coffee_battery_2025-09-05T11:44:13.762708","[]","1"
"9748","1788","06ff685206bb_seg5963.ts","avocado-fl511-video-fl511-video-segments","camera_1788/20250908/06ff685206bb_seg5963.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1788/20250908/06ff685206bb_seg5963.ts","12.68","666836","0","","2025-09-08T03:56:02.090139Z","","","","I-295 W","Northeast","Duval","2025-09-08T10:56:07.438881Z","270851","coffee_battery_2025-09-08T03:56:07.355703","[]","1"
"12354","1788","03279f256c7d_seg6575.ts","avocado-fl511-video-fl511-video-segments","camera_1788/20250909/03279f256c7d_seg6575.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1788/20250909/03279f256c7d_seg6575.ts","13.01","667776","0","","2025-09-09T06:07:58.382246Z","","","","I-295 W","Northeast","Duval","2025-09-09T13:08:03.07083Z","271875","coffee_battery_2025-09-09T06:08:03.006711","[]","1"
"3743","1793","030997cc5cf1_seg2279.ts","avocado-fl511-video-fl511-video-segments","camera_1793/20250904/030997cc5cf1_seg2279.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1793/20250904/030997cc5cf1_seg2279.ts","12.81","659692","0","","2025-09-04T14:50:56.318141Z","","","","I-95","Northeast","Duval","2025-09-04T21:51:00.517902Z","268217","coffee_battery_2025-09-04T14:51:00.481684","[]","1"
"6383","1793","d3256261eb48_seg3270.ts","avocado-fl511-video-fl511-video-segments","camera_1793/20250905/d3256261eb48_seg3270.ts","gs://avocado-fl511-video-fl511-video-segments/camera_1793/20250905/d3256261eb48_seg3270.ts","12.75","729440","0","","2025-09-05T18:20:50.997475Z","","","","I-95","Northeast","Duval","2025-09-06T01:21:05.327656Z","269598","coffee_battery_2025-09-05T18:21:05.171051","[]","1"
